person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
5399,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5400,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5401,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5402,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5403,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5404,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5405,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5406,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5407,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5408,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5409,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5410,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5411,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5412,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5413,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5414,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5415,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5416,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5417,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5418,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5419,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5420,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5421,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5422,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5423,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5424,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5425,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5426,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5427,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5428,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5429,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5430,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5431,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5432,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5433,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5434,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5435,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5436,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5437,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5438,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5439,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5440,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5441,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5442,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5443,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5444,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5445,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5446,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5447,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5448,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5449,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5450,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5451,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5452,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5453,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5454,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5455,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5456,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5457,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5458,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5459,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5460,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5461,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5462,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5463,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5464,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5465,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5466,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5467,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5468,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5469,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5470,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5471,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5472,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5473,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5474,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5475,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5476,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5477,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5478,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5479,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5480,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5481,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5482,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5483,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5484,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5485,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5486,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5487,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5488,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5489,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5490,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5491,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5492,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5493,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5494,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5495,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5496,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5497,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5498,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5499,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5500,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5501,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5502,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5503,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5504,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5505,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5506,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5507,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5508,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5509,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5510,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5511,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5512,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5513,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5514,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5515,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5516,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5517,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5518,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5519,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5520,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5521,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5522,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5523,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5524,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5525,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5526,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5527,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5528,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5529,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5530,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5531,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5532,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5533,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5534,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5535,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5536,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5537,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5538,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5539,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5540,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5541,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5542,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5543,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5544,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5545,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5546,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5547,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5548,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5549,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5550,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5551,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5552,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5553,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5554,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5555,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5556,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5557,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5558,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5559,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5560,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5561,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5562,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5563,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5564,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5565,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5566,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5567,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5568,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5569,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5570,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5571,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5572,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5573,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5574,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5575,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5576,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5577,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5578,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5579,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5580,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5581,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5582,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5583,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5584,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5585,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5586,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5587,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5588,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5589,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5590,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5591,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5592,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5593,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5594,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5595,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5596,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5597,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5598,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5599,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5600,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5601,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5602,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5603,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5604,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5605,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5606,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5607,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5608,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5609,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5610,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5611,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5612,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5613,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5614,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5615,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5616,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5617,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5618,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5619,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5620,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5621,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5622,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5623,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5624,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5625,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5626,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5627,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5628,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5629,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5630,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5631,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5632,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5633,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5634,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5635,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5636,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5637,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5638,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5639,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5640,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5641,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5642,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5643,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5644,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5645,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5646,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5647,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5648,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5649,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5650,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5651,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5652,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5653,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5654,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5655,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5656,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5657,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5658,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5659,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5660,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5661,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5662,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5663,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5664,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5665,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5666,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5667,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5668,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5669,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5670,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5671,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5672,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5673,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5674,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5675,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5676,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5677,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5678,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5679,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5680,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5681,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5682,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5683,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5684,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5685,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5686,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5687,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5688,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5689,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5690,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5691,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5692,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5693,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5694,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5695,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5696,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5697,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5698,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5699,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5700,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5701,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5702,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5703,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5704,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5705,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5706,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5707,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5708,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5709,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5710,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5711,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5712,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5713,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5714,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5715,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5716,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5717,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5718,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5719,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5720,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5721,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5722,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5723,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5724,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5725,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5726,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5727,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5728,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5729,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5730,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5731,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5732,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5733,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5734,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5735,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5736,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5737,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5738,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5739,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5740,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
5741,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
5742,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
